<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.07.08	1.02640	1.03470	1.02180	1.03360	41159	0	0
2008.07.09	1.03350	1.03510	1.02770	1.02890	39195	0	0
2008.07.10	1.02880	1.03360	1.02520	1.02780	40397	0	0
2008.07.11	1.02790	1.03020	1.01360	1.01600	46628	0	0
2008.07.13	1.01500	1.01980	1.01480	1.01890	2506	0	0
2008.07.14	1.01870	1.02500	1.01430	1.01700	44803	0	0
2008.07.15	1.01710	1.01720	1.00100	1.01010	57366	0	0
2008.07.16	1.01000	1.01870	1.00270	1.01770	47750	0	0
2008.07.17	1.01760	1.02570	1.01340	1.01980	50328	0	0
2008.07.18	1.01970	1.02500	1.01720	1.02260	35891	0	0
2008.07.20	1.02240	1.02320	1.02230	1.02310	128	0	0
2008.07.21	1.02300	1.02400	1.01670	1.01760	34850	0	0
2008.07.22	1.01750	1.03340	1.01350	1.03030	39015	0	0
2008.07.23	1.03020	1.03990	1.02890	1.03750	45763	0	0
2008.07.24	1.03760	1.04030	1.03500	1.03620	42252	0	0
2008.07.25	1.03600	1.04060	1.03150	1.03600	42512	0	0
2008.07.27	1.03700	1.03760	1.03690	1.03700	274	0	0
2008.07.28	1.03710	1.03870	1.03230	1.03380	30926	0	0
2008.07.29	1.03390	1.04770	1.03170	1.04610	34661	0	0
2008.07.30	1.04600	1.05200	1.04390	1.04850	37561	0	0
2008.07.31	1.04860	1.04950	1.04030	1.04750	36834	0	0
2008.08.01	1.04760	1.05160	1.04590	1.04950	39872	0	0
2008.08.03	1.04870	1.04870	1.04770	1.04800	277	0	0
2008.08.04	1.04810	1.05050	1.04320	1.04800	30624	0	0
2008.08.05	1.04810	1.05580	1.04800	1.05400	38687	0	0
2008.08.06	1.05390	1.06080	1.05020	1.05910	33344	0	0
2008.08.07	1.05920	1.06360	1.05210	1.06140	40716	0	0
2008.08.08	1.06130	1.08350	1.06100	1.08220	56696	0	0
2008.08.10	1.08310	1.08350	1.08220	1.08250	1210	0	0
2008.08.11	1.08240	1.08800	1.07410	1.08700	52804	0	0
2008.08.12	1.08710	1.09240	1.08280	1.08610	53903	0	0
2008.08.13	1.08600	1.09210	1.08240	1.08440	56626	0	0
2008.08.14	1.08430	1.09790	1.08340	1.09610	53631	0	0
2008.08.15	1.09560	1.10070	1.09440	1.09590	47501	0	0
