<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.05	33619	33715	33502	33640	57405	0	5
2023.04.06	33622	33713	33490	33637	49753	0	5
2023.04.07	33625	33769	33574	33722	7781	0	5
2023.04.10	33697	33781	33506	33770	40289	0	5
2023.04.11	33768	33950	33728	33871	44760	0	5
2023.04.12	33867	34116	33758	33783	64879	0	5
2023.04.13	33776	34214	33745	34169	51345	0	5
2023.04.14	34128	34264	33875	34032	65457	0	5
2023.04.17	34083	34144	33938	34122	52156	0	5
2023.04.18	34120	34278	33926	34104	50046	0	5
2023.04.19	34093	34104	33939	34017	44445	0	5
2023.04.20	34010	34030	33801	33901	48794	0	5
2023.04.21	33896	33993	33811	33943	55373	0	5
2023.04.24	33902	34021	33773	33995	44455	0	5
2023.04.25	33997	34003	33641	33722	58030	0	5
2023.04.26	33711	33759	33345	33440	68065	0	5
2023.04.27	33427	33965	33419	33895	52936	0	5
2023.04.28	33894	34205	33749	34198	63997	0	5
2023.05.01	34193	34360	34104	34111	46083	0	5
2023.05.02	34108	34185	33517	33745	64929	0	5
2023.05.03	33748	33901	33398	33406	75428	0	5
2023.05.04	33247	33555	33002	33176	91076	0	5
2023.05.05	33205	33819	33192	33750	56859	0	5
2023.05.08	33764	33845	33566	33679	45607	0	5
2023.05.09	33685	33724	33536	33644	44305	0	5
2023.05.10	33627	33852	33296	33577	67609	0	5
2023.05.11	33583	33680	33180	33373	62767	0	5
2023.05.12	33377	33541	33160	33352	55073	0	5
2023.05.15	33300	33503	33211	33386	47010	0	5
2023.05.16	33379	33394	33030	33088	53463	0	5
2023.05.17	33082	33538	33060	33459	51094	0	5
2023.05.18	33456	33649	33279	33621	58588	0	5
2023.05.19	33624	33729	33393	33491	61686	0	5
2023.05.22	33427	33584	33271	33380	50333	0	5
2023.05.23	33377	33475	33069	33148	59672	0	5
2023.05.24	33153	33182	32804	32865	64391	0	5
2023.05.25	32816	32911	32617	32797	71225	0	5
2023.05.26	32799	33199	32722	33126	57618	0	5
2023.05.29	33275	33289	33154	33172	15693	0	5
2023.05.30	33198	33226	32920	33073	61727	0	5
2023.05.31	33059	33071	32792	32948	62007	0	5
2023.06.01	32915	33209	32736	33142	60737	0	5
2023.06.02	33139	33860	33117	33816	57024	0	5
2023.06.05	33811	33892	33598	33612	63572	0	5
2023.06.06	33600	33674	33446	33611	54129	0	5
2023.06.07	33603	33743	33540	33708	56346	0	5
2023.06.08	33706	33905	33634	33844	49161	0	5
2023.06.09	33827	33997	33739	33909	53025	0	5
2023.06.12	33899	34093	33886	34082	46648	0	5
2023.06.13	34070	34323	34006	34234	57682	0	5
2023.06.14	34141	34215	33791	33993	55301	0	5
2023.06.15	34304	34804	34168	34699	59433	0	5
2023.06.16	34694	34886	34583	34613	59077	0	5
