<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.07.30	1222.86	1225.10	1219.03	1221.30	86532	0	0
2018.07.31	1220.32	1228.60	1213.95	1223.11	171995	0	0
2018.08.01	1222.57	1224.84	1214.92	1215.02	169588	0	0
2018.08.02	1214.82	1221.32	1206.79	1206.79	145569	0	0
2018.08.03	1206.40	1220.07	1204.40	1213.61	158052	0	0
2018.08.06	1213.79	1217.92	1206.16	1206.45	117249	0	0
2018.08.07	1208.16	1216.17	1207.72	1209.95	126052	0	0
2018.08.08	1211.08	1215.93	1206.10	1213.33	114309	0	0
2018.08.09	1213.62	1217.44	1210.79	1211.43	149609	0	0
2018.08.10	1212.62	1217.16	1205.77	1211.28	223125	0	0
2018.08.13	1212.68	1213.87	1191.66	1193.24	99095	0	0
2018.08.14	1194.08	1198.73	1192.00	1193.79	80605	0	11
2018.08.15	1194.30	1194.67	1173.13	1174.53	104052	0	11
2018.08.16	1175.65	1182.02	1160.22	1173.81	117833	0	11
2018.08.17	1173.82	1184.43	1171.93	1184.29	93410	0	11
2018.08.20	1183.60	1190.87	1182.82	1190.19	74073	0	11
2018.08.21	1190.45	1197.02	1187.71	1195.74	85074	0	11
2018.08.22	1196.14	1201.62	1192.62	1195.51	84092	0	11
2018.08.23	1195.99	1196.63	1183.91	1185.03	82698	0	11
2018.08.24	1185.41	1208.49	1183.17	1205.76	88573	0	9
2018.08.27	1207.28	1212.46	1203.08	1210.98	139085	0	0
2018.08.28	1210.88	1214.28	1199.60	1200.70	183761	0	0
2018.08.29	1201.56	1207.33	1201.36	1206.09	175158	0	0
2018.08.30	1207.03	1207.92	1196.24	1198.98	177406	0	0
2018.08.31	1199.97	1208.86	1198.28	1199.36	235712	0	0
2018.09.03	1200.63	1203.94	1195.62	1200.94	120504	0	0
2018.09.04	1200.74	1202.00	1189.61	1191.05	229279	0	0
2018.09.05	1191.74	1198.44	1190.83	1195.70	189478	0	0
2018.09.06	1197.21	1207.03	1195.39	1199.77	223045	0	0
2018.09.07	1200.40	1203.55	1193.48	1196.19	279541	0	0
2018.09.10	1196.63	1198.56	1191.26	1195.43	173245	0	0
2018.09.11	1195.58	1199.48	1187.71	1197.55	187576	0	0
2018.09.12	1198.06	1208.50	1192.60	1205.45	191337	0	0
2018.09.13	1206.42	1212.67	1200.12	1200.70	208889	0	0
2018.09.14	1201.61	1208.60	1192.81	1193.95	241108	0	0
2018.09.17	1193.74	1204.84	1192.81	1200.61	163366	0	0
2018.09.18	1201.37	1203.62	1195.88	1197.61	243374	0	0
2018.09.19	1198.11	1206.25	1197.99	1203.05	197668	0	0
2018.09.20	1203.76	1208.51	1200.00	1207.02	195422	0	0
2018.09.21	1206.76	1211.10	1191.81	1198.93	206092	0	0
2018.09.24	1198.91	1204.21	1194.42	1198.05	137644	0	0
2018.09.25	1199.21	1203.41	1197.07	1200.14	138176	0	0
2018.09.26	1201.34	1202.54	1190.52	1193.38	246242	0	0
2018.09.27	1194.96	1198.57	1181.67	1181.87	167728	0	0
2018.09.28	1183.44	1194.01	1180.63	1191.70	153724	0	0
2018.10.01	1191.97	1192.22	1184.58	1187.73	127789	0	0
2018.10.02	1188.88	1208.26	1188.74	1202.68	185649	0	0
2018.10.03	1203.95	1208.32	1196.55	1196.92	155945	0	0
2018.10.04	1197.95	1206.81	1196.05	1199.09	191444	0	0
2018.10.05	1199.72	1205.83	1197.26	1203.12	237492	0	0
2018.10.08	1203.25	1204.11	1182.60	1187.62	77270	0	0
2018.10.09	1188.26	1192.10	1183.23	1188.72	158244	0	0
2018.10.10	1189.54	1194.91	1185.32	1194.36	163000	0	0
2018.10.11	1194.25	1226.37	1191.29	1223.05	217342	0	0
2018.10.12	1223.23	1223.84	1215.87	1217.87	142779	0	0
2018.10.15	1217.85	1233.29	1217.81	1225.86	155192	0	0
2018.10.16	1227.26	1232.43	1223.18	1223.80	150759	0	0
2018.10.17	1224.92	1229.55	1220.60	1221.67	137110	0	0
2018.10.18	1222.12	1230.21	1218.70	1225.01	147527	0	0
2018.10.19	1225.52	1230.88	1223.08	1226.36	149433	0	0
2018.10.22	1228.17	1229.63	1220.04	1221.53	122947	0	0
2018.10.23	1222.11	1239.78	1221.72	1230.17	117336	0	0
2018.10.24	1230.94	1234.04	1225.52	1233.58	141757	0	0
2018.10.25	1233.75	1239.25	1228.02	1231.60	137814	0	0
2018.10.26	1232.22	1243.44	1230.05	1233.94	238904	0	0
2018.10.29	1232.79	1235.44	1224.30	1229.75	188563	0	0
2018.10.30	1229.74	1230.60	1219.86	1222.51	133741	0	0
2018.10.31	1222.60	1223.07	1211.98	1215.26	150799	0	0
2018.11.01	1215.26	1237.44	1215.26	1234.16	151317	0	0
2018.11.02	1234.16	1236.50	1229.73	1232.91	193179	0	0
2018.11.05	1233.15	1235.19	1226.80	1230.94	120945	0	0
2018.11.06	1231.38	1235.96	1223.48	1225.90	151498	0	0
2018.11.07	1227.36	1236.66	1223.00	1225.82	236274	0	0
2018.11.08	1226.46	1227.42	1220.00	1222.76	134835	0	0
2018.11.09	1222.97	1223.50	1206.62	1209.93	150671	0	0
2018.11.12	1209.48	1211.46	1200.00	1200.01	124819	0	0
2018.11.13	1200.82	1205.18	1196.28	1201.72	148715	0	0
2018.11.14	1202.74	1216.56	1197.70	1210.75	197174	0	0
2018.11.15	1210.96	1216.49	1206.72	1212.28	174450	0	0
2018.11.16	1213.41	1225.30	1213.22	1222.00	147912	0	0
2018.11.19	1221.89	1225.61	1218.04	1223.42	109487	0	0
2018.11.20	1223.94	1228.84	1220.00	1220.65	168078	0	0
2018.11.21	1221.88	1230.14	1219.70	1225.00	110199	0	0
2018.11.22	1225.49	1229.13	1224.87	1227.03	69371	0	0
2018.11.23	1227.04	1228.60	1219.95	1222.58	104225	0	0
2018.11.26	1223.45	1228.14	1221.45	1221.45	102945	0	0
2018.11.27	1222.42	1225.28	1211.88	1214.11	121451	0	0
2018.11.28	1214.98	1226.72	1211.22	1220.16	109453	0	0
2018.11.29	1220.58	1229.03	1220.33	1223.19	144862	0	0
2018.11.30	1224.21	1225.59	1216.68	1221.81	131152	0	0
2018.12.03	1222.83	1234.95	1221.26	1230.03	136415	0	0
2018.12.04	1230.73	1241.96	1230.42	1237.83	166760	0	0
2018.12.05	1238.61	1239.27	1233.32	1236.80	40857	0	0
2018.12.06	1238.29	1244.38	1234.75	1237.11	205418	0	0
2018.12.07	1237.88	1250.08	1237.21	1248.49	132186	0	0
2018.12.10	1250.32	1250.56	1241.59	1243.73	184495	0	0
2018.12.11	1244.85	1249.53	1240.50	1242.70	203505	0	0
2018.12.12	1243.22	1247.30	1241.99	1245.26	137550	0	0
2018.12.13	1245.81	1246.78	1240.09	1241.66	159426	0	0
2018.12.14	1241.78	1243.02	1232.89	1238.27	159012	0	0
2018.12.17	1237.03	1248.14	1235.54	1244.75	106798	0	0
2018.12.18	1245.79	1250.46	1245.00	1248.40	122586	0	0
2018.12.19	1249.92	1258.11	1241.68	1242.56	199585	0	0
2018.12.20	1244.30	1266.52	1242.75	1259.13	107402	0	0
2018.12.21	1260.68	1262.72	1253.91	1255.49	91122	0	0
2018.12.24	1259.13	1267.69	1257.95	1265.87	44551	0	0
2018.12.26	1272.88	1279.13	1264.53	1265.58	59795	0	0
2018.12.27	1266.89	1279.04	1265.58	1274.10	87662	0	0
2018.12.28	1275.45	1282.17	1274.27	1280.00	75398	0	0
2018.12.31	1279.99	1284.09	1277.48	1282.12	50764	0	0
2019.01.02	1281.39	1288.77	1278.68	1283.77	82791	0	0
2019.01.03	1287.65	1295.08	1284.57	1293.81	104230	0	0
2019.01.04	1293.73	1298.59	1276.61	1284.95	109580	0	0
2019.01.07	1285.50	1295.30	1282.63	1288.17	80880	0	0
2019.01.08	1289.33	1290.29	1279.27	1284.26	73447	0	0
2019.01.09	1284.79	1293.97	1280.08	1292.58	84377	0	0
2019.01.10	1293.05	1297.11	1285.48	1285.53	76328	0	0
2019.01.11	1286.80	1295.19	1286.78	1288.37	65832	0	0
2019.01.14	1288.11	1295.92	1287.84	1290.75	58264	0	0
2019.01.15	1292.57	1294.68	1286.60	1289.13	73707	0	0
2019.01.16	1289.63	1295.10	1287.83	1293.35	58921	0	0
2019.01.17	1293.79	1295.42	1288.66	1291.74	61385	0	0
2019.01.18	1292.36	1292.54	1280.63	1280.70	61085	0	0
2019.01.21	1282.60	1283.55	1276.73	1279.86	30348	0	0
2019.01.22	1279.89	1285.52	1277.42	1284.21	52010	0	0
2019.01.23	1284.96	1286.54	1278.66	1282.11	46883	0	0
2019.01.24	1282.94	1284.78	1276.71	1280.19	60230	0	0
2019.01.25	1281.16	1300.38	1279.50	1299.61	55085	0	0
