<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.01.30	689.7	691.4	678.1	686.7	237	0	0
2012.01.31	687.7	695.5	682.8	684.3	221	0	0
2012.02.01	684.9	697.4	682.9	696.4	176	0	0
2012.02.02	696.3	707.9	691.5	706.2	230	0	0
2012.02.03	706.1	714.7	703.5	706.1	225	0	0
2012.02.06	707.0	707.0	691.7	704.4	281	0	0
2012.02.07	703.7	708.5	694.7	708.2	232	0	0
2012.02.08	708.5	715.5	703.1	713.5	199	0	0
2012.02.09	713.3	717.3	706.6	709.2	174	0	0
2012.02.10	708.8	710.1	693.3	701.5	264	0	0
2012.02.13	702.9	705.1	694.6	695.8	140	0	0
2012.02.14	695.9	699.3	682.4	685.3	233	0	0
2012.02.15	684.4	692.2	679.8	681.6	221	0	0
2012.02.16	681.7	697.3	675.3	694.5	313	0	0
2012.02.17	694.2	697.5	684.0	684.4	173	0	0
2012.02.20	686.4	697.2	685.3	695.1	152	0	0
2012.02.21	693.5	712.6	692.9	709.0	240	0	0
2012.02.22	708.8	722.6	707.1	719.9	200	0	0
2012.02.23	719.8	726.1	713.6	719.3	246	0	0
2012.02.24	717.4	720.6	709.1	712.1	178	0	0
2012.02.27	712.7	716.5	703.1	705.4	196	0	0
2012.02.28	703.6	724.1	701.9	722.0	261	0	0
2012.02.29	719.9	725.9	700.0	702.1	341	0	0
2012.03.01	701.7	718.0	697.7	717.0	254	0	0
2012.03.02	715.0	721.4	708.7	713.7	242	0	0
2012.03.05	712.4	713.6	703.0	705.4	143	0	0
2012.03.06	707.3	708.3	659.2	666.9	579	0	0
2012.03.07	665.7	686.1	665.5	685.6	214	0	0
2012.03.08	685.8	703.1	684.4	700.8	225	0	0
2012.03.09	698.6	710.3	688.2	708.6	343	0	0
2012.03.11	709.1	710.2	705.2	705.5	65	0	0
2012.03.12	705.4	707.8	697.6	702.8	179	0	0
2012.03.13	700.7	709.1	696.2	705.7	209	0	0
2012.03.14	706.6	709.2	690.8	697.1	274	0	0
2012.03.15	699.0	709.5	688.9	705.3	350	0	0
2012.03.16	704.0	706.7	696.1	700.3	176	0	0
2012.03.19	699.6	707.4	696.6	706.3	150	0	0
2012.03.20	706.4	707.0	691.2	693.4	187	0	0
2012.03.21	693.6	699.6	682.1	684.9	264	0	0
2012.03.22	685.0	687.7	649.0	655.6	481	0	0
2012.03.23	655.7	662.9	651.4	658.3	205	0	0
2012.03.26	659.3	673.2	657.8	668.0	222	0	0
2012.03.27	667.8	672.6	656.6	657.8	221	0	0
2012.03.28	657.7	659.2	643.0	647.1	219	0	0
2012.03.29	646.2	653.4	640.0	645.4	261	0	0
2012.03.30	645.8	654.7	642.1	652.8	183	0	0
2012.04.02	652.7	664.8	652.3	656.3	215	0	0
2012.04.03	656.2	662.8	650.0	652.4	219	0	0
2012.04.04	652.3	655.2	629.4	633.3	327	0	0
2012.04.05	633.4	645.5	628.2	644.2	239	0	0
2012.04.09	640.5	651.4	640.3	642.2	206	0	0
2012.04.10	642.8	651.8	627.8	640.3	456	0	0
