<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.06.19	08:00:00	138.643	138.867	138.569	138.762	6398	0	0
2014.06.19	12:00:00	138.762	138.888	138.667	138.777	7268	0	0
2014.06.19	16:00:00	138.777	138.823	138.669	138.709	5583	0	0
2014.06.19	20:00:00	138.709	138.739	138.672	138.716	2911	0	0
2014.06.20	00:00:00	138.716	138.756	138.629	138.718	3261	0	0
2014.06.20	04:00:00	138.718	138.853	138.699	138.805	3248	0	0
2014.06.20	08:00:00	138.804	138.892	138.683	138.724	6073	0	0
2014.06.20	12:00:00	138.721	138.732	138.538	138.667	6989	0	0
2014.06.20	16:00:00	138.668	138.860	138.651	138.791	4123	0	0
2014.06.20	20:00:00	138.790	138.837	138.765	138.814	1620	0	0
2014.06.22	20:00:00	138.762	138.811	138.758	138.785	601	0	0
2014.06.23	00:00:00	138.786	138.802	138.659	138.749	3933	0	0
2014.06.23	04:00:00	138.748	138.783	138.650	138.696	3592	0	0
2014.06.23	08:00:00	138.687	138.687	138.280	138.367	6242	0	0
2014.06.23	12:00:00	138.368	138.571	138.299	138.490	6559	0	0
2014.06.23	16:00:00	138.490	138.641	138.480	138.624	3949	0	0
2014.06.23	20:00:00	138.624	138.684	138.584	138.595	2155	0	0
2014.06.24	00:00:00	138.595	138.607	138.454	138.474	2865	0	0
2014.06.24	04:00:00	138.474	138.786	138.471	138.785	3812	0	0
2014.06.24	08:00:00	138.787	138.924	138.628	138.781	6904	0	0
2014.06.24	12:00:00	138.782	138.910	138.756	138.861	5851	0	0
2014.06.24	16:00:00	138.860	138.903	138.681	138.691	4918	0	0
2014.06.24	20:00:00	138.691	138.770	138.625	138.683	3049	0	0
2014.06.25	00:00:00	138.680	138.700	138.562	138.601	3085	0	0
2014.06.25	04:00:00	138.600	138.817	138.600	138.768	3740	0	0
2014.06.25	08:00:00	138.770	138.771	138.626	138.653	4726	0	0
2014.06.25	12:00:00	138.652	138.839	138.627	138.787	7795	0	0
2014.06.25	16:00:00	138.786	138.899	138.722	138.807	4245	0	0
2014.06.25	20:00:00	138.807	138.858	138.731	138.779	2859	0	0
2014.06.26	00:00:00	138.780	138.780	138.630	138.703	3028	0	0
2014.06.26	04:00:00	138.701	138.809	138.687	138.757	3248	0	0
2014.06.26	08:00:00	138.755	138.770	138.469	138.474	5298	0	0
2014.06.26	12:00:00	138.474	138.537	137.919	137.991	7534	0	0
2014.06.26	16:00:00	137.994	138.452	137.991	138.353	5436	0	0
2014.06.26	20:00:00	138.354	138.486	138.354	138.406	2887	0	0
2014.06.27	00:00:00	138.404	138.408	138.207	138.283	3851	0	0
2014.06.27	04:00:00	138.283	138.291	138.062	138.167	5116	0	0
2014.06.27	08:00:00	138.167	138.187	137.988	138.034	5892	0	0
2014.06.27	12:00:00	138.029	138.294	137.981	138.279	6214	0	0
2014.06.27	16:00:00	138.278	138.360	138.159	138.336	4109	0	0
2014.06.27	20:00:00	138.337	138.485	138.334	138.396	1964	0	0
2014.06.29	20:00:00	138.394	138.450	138.390	138.413	514	0	0
2014.06.30	00:00:00	138.417	138.436	138.189	138.207	3595	0	0
2014.06.30	04:00:00	138.207	138.387	138.102	138.354	3985	0	0
2014.06.30	08:00:00	138.353	138.514	138.346	138.371	5624	0	0
2014.06.30	12:00:00	138.369	138.689	138.340	138.688	6663	0	0
2014.06.30	16:00:00	138.690	138.729	138.599	138.676	5560	0	0
2014.06.30	20:00:00	138.679	138.745	138.678	138.703	2580	0	0
2014.07.01	00:00:00	138.702	138.964	138.672	138.946	3688	0	0
2014.07.01	04:00:00	138.947	138.950	138.755	138.797	4947	0	0
2014.07.01	08:00:00	138.798	139.126	138.795	139.049	6826	0	0
2014.07.01	12:00:00	139.044	139.066	138.843	138.882	7464	0	0
2014.07.01	16:00:00	138.883	139.027	138.841	138.856	5295	0	0
2014.07.01	20:00:00	138.858	138.919	138.854	138.895	2663	0	0
2014.07.02	00:00:00	138.895	139.018	138.890	138.964	3000	0	0
2014.07.02	04:00:00	138.963	138.985	138.817	138.861	4617	0	0
2014.07.02	08:00:00	138.860	138.865	138.538	138.617	6419	0	0
2014.07.02	12:00:00	138.615	138.983	138.605	138.936	6817	0	0
2014.07.02	16:00:00	138.935	139.057	138.886	139.031	4846	0	0
2014.07.02	20:00:00	139.032	139.035	138.948	138.972	2546	0	0
2014.07.03	00:00:00	138.971	139.167	138.965	139.065	3778	0	0
2014.07.03	04:00:00	139.067	139.158	138.970	139.127	4640	0	0
2014.07.03	08:00:00	139.128	139.267	139.045	139.056	6583	0	0
