<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.29	169.181	169.181	169.181	169.181	1	0	297
2024.09.30	169.284	169.921	168.308	169.817	180267	0	1
2024.10.01	169.851	170.714	169.436	169.603	187718	0	1
2024.10.02	169.661	172.493	169.504	172.280	159541	0	1
2024.10.03	172.269	173.002	171.598	172.308	176449	0	1
2024.10.04	172.296	173.427	171.588	173.281	163685	0	1
2024.10.06	173.247	173.247	173.247	173.247	1	0	204
2024.10.07	173.244	173.513	172.688	173.383	159537	0	1
2024.10.08	173.427	173.478	172.601	172.928	163486	0	1
2024.10.09	172.954	173.725	172.672	173.299	129672	0	3
2024.10.10	173.322	173.903	173.078	173.516	154036	0	1
2024.10.11	173.491	174.177	173.298	173.998	118139	0	1
2024.10.14	174.030	174.100	173.424	173.670	86024	0	6
2024.10.15	173.588	173.695	172.797	173.088	130732	0	3
2024.10.16	173.121	173.386	172.728	172.928	121148	0	1
2024.10.17	172.846	173.555	172.418	173.416	135182	0	1
2024.10.18	173.399	173.474	172.660	172.931	117292	0	4
2024.10.20	172.916	172.916	172.916	172.916	1	0	236
2024.10.21	172.888	174.211	172.411	174.056	128481	0	1
2024.10.22	174.040	174.649	173.997	174.548	137779	0	1
2024.10.23	174.573	176.537	174.521	176.276	145122	0	1
2024.10.24	176.251	176.357	175.114	175.376	150128	0	1
2024.10.25	175.324	175.839	175.061	175.702	132552	0	1
2024.10.27	176.372	176.557	175.777	176.154	4917	0	17
2024.10.28	176.175	177.228	175.917	177.176	147865	0	3
2024.10.29	177.180	177.199	176.533	176.712	147493	0	1
2024.10.30	176.706	177.061	176.207	176.961	154124	0	1
2024.10.31	176.973	177.323	175.625	176.109	169313	0	1
2024.11.01	176.099	176.642	175.409	175.887	165733	0	1
2024.11.03	175.596	175.891	175.581	175.672	578	0	49
2024.11.04	175.665	176.302	175.303	175.979	151771	0	1
2024.11.05	176.010	176.689	175.340	175.724	134017	0	1
2024.11.06	175.667	176.674	175.503	176.370	277321	0	1
2024.11.07	176.343	176.444	175.108	175.302	185682	0	1
2024.11.08	175.297	175.568	174.119	174.349	169545	0	1
2024.11.10	174.321	174.321	174.321	174.321	1	0	129
2024.11.11	174.329	175.200	174.281	174.551	114899	0	1
2024.11.12	174.549	175.475	174.104	175.352	151797	0	1
2024.11.13	175.242	175.799	175.136	175.466	155791	0	1
2024.11.14	175.416	175.925	175.131	175.514	158849	0	1
2024.11.15	175.568	176.018	173.627	173.799	176011	0	1
2024.11.18	173.892	175.163	173.403	175.070	160226	0	1
2024.11.19	175.020	175.330	173.549	175.192	176727	0	1
2024.11.20	175.174	176.111	175.131	175.725	133699	0	1
2024.11.21	175.709	175.815	174.192	174.273	173034	0	1
2024.11.22	174.189	174.856	172.567	173.100	184146	0	1
2024.11.24	173.145	173.162	173.014	173.028	40	0	195
2024.11.25	172.963	174.069	172.642	173.913	178893	0	1
2024.11.26	173.907	173.933	172.485	172.690	174511	0	1
2024.11.27	172.692	172.825	170.971	171.345	172138	0	1
2024.11.28	171.239	171.882	171.169	171.627	96558	0	1
2024.11.29	171.642	171.647	169.782	169.834	174657	0	1
