<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.11.23	00:00:00	19949.0	20039.0	19787.0	19861.0	417	0	0
2015.11.24	00:00:00	19858.0	19982.0	19762.0	19893.0	406	0	0
2015.11.25	00:00:00	19886.0	19942.0	19791.0	19896.0	293	0	0
2015.11.26	00:00:00	19923.0	20012.0	19913.0	20002.0	120	0	0
2015.11.27	00:00:00	20013.0	20016.0	19791.0	19869.0	307	0	0
2015.11.30	00:00:00	19883.0	19886.0	19706.0	19773.0	251	0	0
2015.12.01	00:00:00	19833.0	20023.0	19803.0	19978.0	296	0	0
2015.12.02	00:00:00	19983.0	19996.0	19781.0	19848.0	296	0	0
2015.12.03	00:00:00	19846.0	19966.0	19418.0	19521.0	772	0	0
2015.12.04	00:00:00	19541.0	19736.0	19378.0	19718.0	540	0	0
2015.12.07	00:00:00	19706.0	19806.0	19611.0	19773.0	324	0	0
2015.12.08	00:00:00	19723.0	19761.0	19232.0	19366.0	702	0	0
2015.12.09	00:00:00	19373.0	19461.0	18857.0	18948.0	784	0	0
2015.12.10	00:00:00	19028.0	19187.0	19007.0	19018.0	351	0	0
2015.12.11	00:00:00	19106.0	19306.0	18636.0	18723.0	958	0	0
2015.12.14	00:00:00	18766.0	19002.0	18557.0	18853.0	804	0	0
2015.12.15	00:00:00	18851.0	18992.0	18552.0	18906.0	826	0	0
2015.12.16	00:00:00	18886.0	19426.0	18881.0	19356.0	621	0	0
2015.12.17	00:00:00	19361.0	19562.0	19251.0	19258.0	520	0	0
2015.12.18	00:00:00	19271.0	19913.0	18797.0	18804.0	1766	0	0
2015.12.21	00:00:00	18831.0	18991.0	18651.0	18933.0	579	0	0
2015.12.22	00:00:00	18908.0	18948.0	18712.0	18926.0	455	0	0
2015.12.23	00:00:00	18913.0	19122.0	18856.0	19088.0	358	0	0
2015.12.24	00:00:00	19108.0	19116.0	18741.0	18856.0	499	0	0
2015.12.28	00:00:00	18816.0	18971.0	18791.0	18893.0	284	0	0
2015.12.29	00:00:00	18898.0	19176.0	18801.0	19131.0	518	0	0
2015.12.30	00:00:00	19128.0	19153.0	18921.0	18941.0	278	0	0
2015.12.31	00:00:00	18936.0	18953.0	18746.0	18856.0	335	0	0
2016.01.04	00:00:00	18791.0	18968.0	18114.0	18326.0	1244	0	0
2016.01.05	00:00:00	18336.0	18566.0	18162.0	18418.0	727	0	0
2016.01.06	00:00:00	18436.0	18476.0	17912.0	18056.0	749	0	0
2016.01.07	00:00:00	18061.0	18181.0	17486.0	17613.0	943	0	0
2016.01.08	00:00:00	17601.0	17991.0	17252.0	17277.0	1155	0	0
2016.01.11	00:00:00	17261.0	17567.0	17131.0	17383.0	751	0	0
2016.01.12	00:00:00	17381.0	17556.0	17106.0	17396.0	886	0	0
2016.01.13	00:00:00	17406.0	17748.0	17182.0	17246.0	973	0	0
